onset	duration	trial_type	value	sample
0.64862060546875	0.0	active/neg	4	10627
1.35198974609375	0.0	active/pos	3	22151
2.007568359375	0.0	active/neg	4	32892
2.7269287109375	0.0	active/pos	3	44678
3.51031494140625	0.0	active/neg	4	57513
4.22979736328125	0.0	active/pos	3	69301
4.94921875	0.0	active/neg	4	81088
5.68475341796875	0.0	active/pos	3	93139
6.51593017578125	0.0	active/neg	4	106757
7.331298828125	0.0	active/pos	3	120116
8.09869384765625	0.0	active/neg	4	132689
8.81842041015625	0.0	active/pos	3	144481
9.58551025390625	0.0	active/neg	4	157049
10.385009765625	0.0	active/pos	3	170148
11.16839599609375	0.0	active/neg	4	182983
11.95159912109375	0.0	active/pos	3	195815
12.73516845703125	0.0	active/neg	4	208653
13.48638916015625	0.0	active/pos	3	220961
14.2537841796875	0.0	active/neg	4	233534
14.9893798828125	0.0	active/pos	3	245586
15.7725830078125	0.0	active/neg	4	258418
16.54010009765625	0.0	active/pos	3	270993
17.32354736328125	0.0	active/neg	4	283829
18.0748291015625	0.0	active/pos	3	296138
18.826171875	0.0	active/neg	4	308448
19.5936279296875	0.0	active/pos	3	321022
20.31298828125	0.0	active/neg	4	332808
21.09649658203125	0.0	active/pos	3	345645
21.86376953125	0.0	active/neg	4	358216
22.583251953125	0.0	active/pos	3	370004
23.36663818359375	0.0	active/neg	4	382839
24.11810302734375	0.0	active/pos	3	395151
24.93359375	0.0	active/neg	4	408512
25.73272705078125	0.0	active/pos	3	421605
26.404296875	0.0	active/neg	4	432608
27.107666015625	0.0	active/pos	3	444132
27.89117431640625	0.0	active/neg	4	456969
28.61053466796875	0.0	active/pos	3	468755
29.2979736328125	0.0	active/neg	4	480018
30.0653076171875	0.0	active/pos	3	492590
30.86468505859375	0.0	active/neg	4	505687
31.6483154296875	0.0	active/pos	3	518526
32.39971923828125	0.0	active/neg	4	530837
33.1510009765625	0.0	active/pos	3	543146
33.9342041015625	0.0	active/neg	4	555978
34.62200927734375	0.0	active/pos	3	567247
35.3892822265625	0.0	active/neg	4	579818
36.1405029296875	0.0	active/pos	3	592126
36.90802001953125	0.0	active/neg	4	604701
37.6593017578125	0.0	active/pos	3	617010
38.39471435546875	0.0	active/neg	4	629059
39.16204833984375	0.0	active/pos	3	641631
39.88153076171875	0.0	active/neg	4	653419
40.61688232421875	0.0	active/pos	3	665467
41.4163818359375	0.0	active/neg	4	678566
42.2156982421875	0.0	active/pos	3	691662
42.95123291015625	0.0	active/neg	4	703713
43.7025146484375	0.0	active/pos	3	716022
44.42218017578125	0.0	active/neg	4	727813
45.221435546875	0.0	active/pos	3	740908
45.9727783203125	0.0	active/neg	4	753218
46.74005126953125	0.0	active/pos	3	765789
47.4754638671875	0.0	active/neg	4	777838
48.2427978515625	0.0	active/pos	3	790410
49.01025390625	0.0	active/neg	4	802984
49.7777099609375	0.0	active/pos	3	815558
50.48114013671875	0.0	active/neg	4	827083
51.28045654296875	0.0	active/pos	3	840179
52.0638427734375	0.0	active/neg	4	853014
52.895263671875	0.0	active/pos	3	866636
53.7105712890625	0.0	active/neg	4	879994
54.4461669921875	0.0	active/pos	3	892046
55.245361328125	0.0	active/neg	4	905140
56.060791015625	0.0	active/pos	3	918500
56.82818603515625	0.0	active/neg	4	931073
57.62750244140625	0.0	active/pos	3	944169
58.45892333984375	0.0	active/neg	4	957791
59.19427490234375	0.0	active/pos	3	969839
59.96160888671875	0.0	active/neg	4	982411
60.71295166015625	0.0	active/pos	3	994721
61.46435546875	0.0	active/neg	4	1007032
62.29583740234375	0.0	active/pos	3	1020655
63.04718017578125	0.0	active/neg	4	1032965
63.79852294921875	0.0	active/pos	3	1045275
64.502197265625	0.0	active/neg	4	1056804
65.2694091796875	0.0	active/pos	3	1069374
65.9249267578125	0.0	active/neg	4	1080114
66.67633056640625	0.0	active/pos	3	1092425
67.4278564453125	0.0	active/neg	4	1104738
68.1953125	0.0	active/pos	3	1117312
68.97869873046875	0.0	active/neg	4	1130147
69.82586669921875	0.0	active/pos	3	1144027
70.5614013671875	0.0	active/neg	4	1156078
71.37677001953125	0.0	active/pos	3	1169437
72.12823486328125	0.0	active/neg	4	1181749
72.91162109375	0.0	active/pos	3	1194584
73.5989990234375	0.0	active/neg	4	1205846
74.38250732421875	0.0	active/pos	3	1218683
75.11798095703125	0.0	active/neg	4	1230733
75.88531494140625	0.0	active/pos	3	1243305
76.62066650390625	0.0	active/neg	4	1255353
77.3563232421875	0.0	active/pos	3	1267406
78.1075439453125	0.0	active/neg	4	1279714
78.843017578125	0.0	active/pos	3	1291764
79.578369140625	0.0	active/neg	4	1303812
80.34576416015625	0.0	active/pos	3	1316385
81.14508056640625	0.0	active/neg	4	1329481
81.86456298828125	0.0	active/pos	3	1341269
82.6162109375	0.0	active/neg	4	1353584
83.3834228515625	0.0	active/pos	3	1366154
84.11883544921875	0.0	active/neg	4	1378203
84.8861083984375	0.0	active/pos	3	1390774
85.5736083984375	0.0	active/neg	4	1402038
86.38909912109375	0.0	active/pos	3	1415399
87.156494140625	0.0	active/neg	4	1427972
87.93994140625	0.0	active/pos	3	1440808
88.6434326171875	0.0	active/neg	4	1452334
89.4747314453125	0.0	active/pos	3	1465954
90.22613525390625	0.0	active/neg	4	1478265
90.96148681640625	0.0	active/pos	3	1490313
91.79290771484375	0.0	active/neg	4	1503935
92.56036376953125	0.0	active/pos	3	1516509
93.26373291015625	0.0	active/neg	4	1528033
93.9993896484375	0.0	active/pos	3	1540086
94.750732421875	0.0	active/neg	4	1552396
95.51806640625	0.0	active/pos	3	1564968
96.25347900390625	0.0	active/neg	4	1577017
97.0528564453125	0.0	active/pos	3	1590114
97.83624267578125	0.0	active/neg	4	1602949
98.61962890625	0.0	active/pos	3	1615784
99.2591552734375	0.0	active/neg	4	1626262
99.99456787109375	0.0	active/pos	3	1638311
100.76202392578125	0.0	active/neg	4	1650885
101.48138427734375	0.0	active/pos	3	1662671
102.24884033203125	0.0	active/neg	4	1675245
102.9842529296875	0.0	active/pos	3	1687294
103.767578125	0.0	active/neg	4	1700128
104.4869384765625	0.0	active/pos	3	1711914
105.2705078125	0.0	active/neg	4	1724752
106.00592041015625	0.0	active/pos	3	1736801
106.77325439453125	0.0	active/neg	4	1749373
107.4287109375	0.0	active/pos	3	1760112
108.25994873046875	0.0	active/neg	4	1773731
108.96343994140625	0.0	active/pos	3	1785257
109.8267822265625	0.0	active/neg	4	1799402
110.5302734375	0.0	active/pos	3	1810928
111.32958984375	0.0	active/neg	4	1824024
112.0810546875	0.0	active/pos	3	1836336
112.86444091796875	0.0	active/neg	4	1849171
113.67987060546875	0.0	active/pos	3	1862531
114.415283203125	0.0	active/neg	4	1874580
115.2147216796875	0.0	active/pos	3	1887678
115.95001220703125	0.0	active/neg	4	1899725
116.70147705078125	0.0	active/pos	3	1912037
117.452880859375	0.0	active/neg	4	1924348
118.2362060546875	0.0	active/pos	3	1937182
118.97161865234375	0.0	active/neg	4	1949231
119.7869873046875	0.0	active/pos	3	1962590
120.50640869140625	0.0	active/neg	4	1974377
121.24188232421875	0.0	active/pos	3	1986427
121.961181640625	0.0	active/neg	4	1998212
122.6806640625	0.0	active/pos	3	2010000
123.46417236328125	0.0	active/neg	4	2022837
124.2635498046875	0.0	active/pos	3	2035934
124.98297119140625	0.0	active/neg	4	2047721
125.71856689453125	0.0	active/pos	3	2059773
126.48583984375	0.0	active/neg	4	2072344
127.26934814453125	0.0	active/pos	3	2085181
127.956787109375	0.0	active/neg	4	2096444
128.8040771484375	0.0	active/pos	3	2110326
129.52349853515625	0.0	active/neg	4	2122113
130.30694580078125	0.0	active/pos	3	2134949
131.0902099609375	0.0	active/neg	4	2147782
131.84161376953125	0.0	active/pos	3	2160093
132.60906982421875	0.0	active/neg	4	2172667
133.344482421875	0.0	active/pos	3	2184716
134.1439208984375	0.0	active/neg	4	2197814
134.86322021484375	0.0	active/pos	3	2209599
136.4779052734375	0.0	active/pos	3	2236054
137.21356201171875	0.0	active/neg	4	2248107
138.01287841796875	0.0	active/pos	3	2261203
138.7481689453125	0.0	active/neg	4	2273250
139.46759033203125	0.0	active/pos	3	2285037
140.23492431640625	0.0	active/neg	4	2297609
141.6259765625	0.0	active/neg	4	2320400
142.45751953125	0.0	active/pos	3	2334024
143.2406005859375	0.0	active/neg	4	2346854
144.0079345703125	0.0	active/pos	3	2359426
144.6474609375	0.0	active/neg	4	2369904
145.39886474609375	0.0	active/pos	3	2382215
146.24615478515625	0.0	active/neg	4	2396097
147.0296630859375	0.0	active/pos	3	2408934
147.89300537109375	0.0	active/neg	4	2423079
148.58038330078125	0.0	active/pos	3	2434341
149.2998046875	0.0	active/neg	4	2446128
149.95526123046875	0.0	active/pos	3	2456867
150.59478759765625	0.0	active/neg	4	2467345
151.26617431640625	0.0	active/pos	3	2478345
151.937744140625	0.0	active/neg	4	2489348
152.59320068359375	0.0	active/pos	3	2500087
153.232666015625	0.0	active/neg	4	2510564
154.0001220703125	0.0	active/pos	3	2523138
154.6876220703125	0.0	active/neg	4	2534402
155.37506103515625	0.0	active/pos	3	2545665
156.01446533203125	0.0	active/neg	4	2556141
156.63800048828125	0.0	active/pos	3	2566357
157.357421875	0.0	active/neg	4	2578144
158.029052734375	0.0	active/pos	3	2589148
158.74835205078125	0.0	active/neg	4	2600933
159.435791015625	0.0	active/pos	3	2612196
160.15521240234375	0.0	active/neg	4	2623983
160.81072998046875	0.0	active/pos	3	2634723
161.41839599609375	0.0	active/neg	4	2644679
162.05780029296875	0.0	active/pos	3	2655155
162.68121337890625	0.0	active/neg	4	2665369
163.32061767578125	0.0	active/pos	3	2675845
163.9600830078125	0.0	active/neg	4	2686322
164.56768798828125	0.0	active/pos	3	2696277
165.30303955078125	0.0	active/neg	4	2708325
165.78277587890625	0.0	active/pos	3	2716185
166.50213623046875	0.0	active/neg	4	2727971
167.0936279296875	0.0	active/pos	3	2737662
167.7491455078125	0.0	active/neg	4	2748402
168.3726806640625	0.0	active/pos	3	2758618
169.0120849609375	0.0	active/neg	4	2769094
169.65185546875	0.0	active/pos	3	2779576
170.33917236328125	0.0	active/neg	4	2790837
171.026611328125	0.0	active/pos	3	2802100
171.714111328125	0.0	active/neg	4	2813364
172.43341064453125	0.0	active/pos	3	2825149
173.08892822265625	0.0	active/neg	4	2835889
173.77642822265625	0.0	active/pos	3	2847153
174.46392822265625	0.0	active/neg	4	2858417
175.1192626953125	0.0	active/pos	3	2869154
