onset	duration	trial_type	value	sample
0.16851806640625	0.0	passive/pos	1	2761
0.73114013671875	0.0	passive/neg	2	11979
1.1861572265625	0.0	passive/pos	1	19434
1.71734619140625	0.0	passive/neg	2	28137
2.20947265625	0.0	passive/pos	1	36200
2.66259765625	0.0	passive/neg	2	43624
3.17803955078125	0.0	passive/pos	1	52069
3.73101806640625	0.0	passive/neg	2	61129
4.32110595703125	0.0	passive/pos	1	70797
4.80133056640625	0.0	passive/neg	2	78665
5.27239990234375	0.0	passive/pos	1	86383
5.73553466796875	0.0	passive/neg	2	93971
6.25592041015625	0.0	passive/pos	1	102497
6.76702880859375	0.0	passive/neg	2	110871
7.29705810546875	0.0	passive/pos	1	119555
7.88214111328125	0.0	passive/neg	2	129141
8.33624267578125	0.0	passive/pos	1	136581
8.77838134765625	0.0	passive/neg	2	143825
9.1915283203125	0.0	passive/pos	1	150594
9.78863525390625	0.0	passive/neg	2	160377
10.271728515625	0.0	passive/pos	1	168292
10.86181640625	0.0	passive/neg	2	177960
11.33392333984375	0.0	passive/pos	1	185695
11.820068359375	0.0	passive/neg	2	193660
12.31854248046875	0.0	passive/pos	1	201827
12.8204345703125	0.0	passive/neg	2	210050
13.33453369140625	0.0	passive/pos	1	218473
13.76171875	0.0	passive/neg	2	225472
14.1807861328125	0.0	passive/pos	1	232338
14.69091796875	0.0	passive/neg	2	240696
15.195068359375	0.0	passive/pos	1	248956
15.7431640625	0.0	passive/neg	2	257936
16.290283203125	0.0	passive/pos	1	266900
16.83148193359375	0.0	passive/neg	2	275767
17.3575439453125	0.0	passive/pos	1	284386
17.90863037109375	0.0	passive/neg	2	293415
18.49676513671875	0.0	passive/pos	1	303051
18.95489501953125	0.0	passive/neg	2	310557
19.35821533203125	0.0	passive/pos	1	317165
19.9293212890625	0.0	passive/neg	2	326522
20.3543701171875	0.0	passive/pos	1	333486
20.81854248046875	0.0	passive/neg	2	341091
21.297607421875	0.0	passive/pos	1	348940
21.7886962890625	0.0	passive/neg	2	356986
22.33184814453125	0.0	passive/pos	1	365885
22.7740478515625	0.0	passive/neg	2	373130
23.26409912109375	0.0	passive/pos	1	381159
23.77337646484375	0.0	passive/neg	2	389503
24.21234130859375	0.0	passive/pos	1	396695
24.613525390625	0.0	passive/neg	2	403268
25.1378173828125	0.0	passive/pos	1	411858
25.56884765625	0.0	passive/neg	2	418920
26.04498291015625	0.0	passive/pos	1	426721
