type	onset
1	145.90457153320312
2	146.30462646484375
1	146.70455932617188
2	147.13455200195312
1	147.52456665039062
2	147.88455200195312
1	148.28460693359375
2	148.68453979492188
1	149.07455444335938
2	149.40460205078125
1	149.91452026367188
2	150.35452270507812
1	150.76458740234375
2	151.194580078125
1	151.59451293945312
2	151.96450805664062
1	152.39450073242188
2	152.86456298828125
1	153.30447387695312
2	153.674560546875
1	154.09454345703125
2	154.50448608398438
1	154.95449829101562
2	155.38449096679688
1	155.78445434570312
2	156.20452880859375
1	156.64443969726562
2	157.08444213867188
1	157.51443481445312
2	157.89443969726562
1	158.32443237304688
2	158.7445068359375
1	159.15444946289062
2	159.63442993164062
1	160.05441284179688
2	160.45443725585938
1	160.91439819335938
2	161.344482421875
1	161.78439331054688
2	162.18441772460938
1	162.61441040039062
2	163.04440307617188
1	163.46438598632812
2	163.89437866210938
1	164.27438354492188
2	164.73443603515625
1	165.15438842773438
2	165.61434936523438
1	166.01437377929688
2	166.48434448242188
1	166.88436889648438
2	167.31436157226562
1	167.71441650390625
2	168.1444091796875
1	168.56439208984375
2	169.02432250976562
1	169.44439697265625
2	169.88430786132812
1	170.30438232421875
2	170.734375
1	171.13430786132812
2	171.56430053710938
1	171.984375
2	172.39431762695312
1	172.82431030273438
2	173.26434326171875
1	173.67428588867188
2	174.10427856445312
1	174.47427368164062
2	174.934326171875
1	175.33425903320312
2	175.70425415039062
1	176.15426635742188
2	176.53427124023438
1	176.95425415039062
2	177.35430908203125
1	177.75424194335938
2	178.13424682617188
1	178.55422973632812
2	178.98422241210938
1	179.394287109375
2	179.83428955078125
1	180.23422241210938
2	180.61422729492188
1	181.04421997070312
2	181.47421264648438
1	181.95419311523438
2	182.40420532226562
1	182.82418823242188
2	183.2342529296875
1	183.66424560546875
2	184.13418579101562
1	184.53424072265625
2	184.94418334960938
1	185.31417846679688
2	185.76422119140625
1	186.17416381835938
2	186.62420654296875
1	187.04415893554688
2	187.48416137695312
1	187.87420654296875
2	188.28414916992188
1	188.72418212890625
2	189.18411254882812
1	189.59417724609375
2	190.00411987304688
1	190.46417236328125
2	190.86410522460938
1	191.31411743164062
2	191.754150390625
1	192.17410278320312
2	192.6241455078125
1	193.05413818359375
2	193.45407104492188
1	193.8641357421875
2	194.30413818359375
1	194.71408081054688
2	195.08407592773438
1	195.53411865234375
2	196.01406860351562
1	196.45407104492188
2	196.89410400390625
1	197.30404663085938
2	197.72402954101562
1	198.13409423828125
2	198.5640869140625
1	198.98403930664062
2	199.44400024414062
1	199.89401245117188
2	200.28402709960938
1	200.69400024414062
2	201.14401245117188
1	201.57400512695312
2	201.99398803710938
1	202.37399291992188
2	202.82400512695312
1	203.25399780273438
2	203.66397094726562
1	204.134033203125
2	204.53396606445312
1	204.97396850585938
2	205.3740234375
1	205.82394409179688
2	206.25393676757812
1	206.69393920898438
2	207.12393188476562
1	207.50393676757812
2	207.95394897460938
1	208.38394165039062
2	208.81393432617188
1	209.26397705078125
2	209.68392944335938
1	210.14389038085938
2	210.55392456054688
1	210.97390747070312
2	211.4239501953125
1	211.85391235351562
2	212.31387329101562
1	212.73394775390625
2	213.14389038085938
1	213.59393310546875
2	214.01388549804688
1	214.41384887695312
2	214.87387084960938
1	215.29385375976562
2	215.75390625
1	216.17385864257812
2	216.58383178710938
1	217.03384399414062
2	217.46383666992188
1	217.8638916015625
2	218.32382202148438
1	218.723876953125
2	219.16387939453125
1	219.57382202148438
2	220.00381469726562
1	220.43380737304688
2	220.8338623046875
1	221.27386474609375
2	221.71377563476562
1	222.10379028320312
2	222.5638427734375
1	222.99383544921875
2	223.44375610351562
1	223.89376831054688
2	224.34378051757812
1	224.75375366210938
2	225.18374633789062
1	225.60382080078125
2	226.0338134765625
1	226.46380615234375
2	226.8837890625
1	227.34371948242188
2	227.7637939453125
1	228.19378662109375
2	228.65371704101562
1	229.07369995117188
2	229.52371215820312
1	229.96371459960938
2	230.38369750976562
1	230.84375
2	231.24368286132812
1	231.7137451171875
2	232.2037353515625
1	232.65374755859375
2	233.05368041992188
1	233.50372314453125
2	233.91366577148438
1	234.30368041992188
2	234.74371337890625
1	235.16366577148438
2	235.59365844726562
1	235.99371337890625
2	236.4136962890625
1	236.81362915039062
2	237.273681640625
1	237.70364379882812
2	238.13363647460938
1	238.53359985351562
2	238.98361206054688
1	239.41360473632812
2	239.81365966796875
1	240.24365234375
2	240.66360473632812
1	241.07357788085938
2	241.49365234375
1	241.91363525390625
2	242.32357788085938
1	242.70358276367188
2	243.12356567382812
1	243.52362060546875
2	243.90362548828125
1	244.3436279296875
2	244.75357055664062
1	245.15353393554688
2	245.60354614257812
1	246.00360107421875
2	246.43359375
1	246.86358642578125
2	247.33352661132812
1	247.71353149414062
2	248.173583984375
1	248.62350463867188
2	249.02352905273438
1	249.44351196289062
2	249.87350463867188
1	250.30349731445312
2	250.72348022460938
1	251.12350463867188
2	251.5135498046875
1	251.98348999023438
2	252.44354248046875
1	252.83346557617188
2	253.26345825195312
1	253.70346069335938
2	254.17352294921875
1	254.58346557617188
2	254.9735107421875
1	255.37344360351562
2	255.77349853515625
1	256.1834411621094
2	256.6034240722656
1	256.9534912109375
2	257.38348388671875
1	257.8034362792969
2	258.25347900390625
1	258.6434020996094
2	259.0633850097656
1	259.4333801269531
2	259.86346435546875
1	260.3133850097656
2	260.7134094238281
1	261.09344482421875
2	261.5433654785156
1	261.95343017578125
2	262.4033508300781
1	262.8033752441406
2	263.2233581542969
1	263.6234130859375
2	263.9833679199219
1	264.4633483886719
2	264.9033508300781
1	265.30340576171875
2	265.7633361816406
1	266.1433410644531
2	266.5733337402344
1	267.0133361816406
2	267.3733215332031
1	267.77337646484375
2	268.2433166503906
1	268.7533264160156
2	269.203369140625
1	269.6133117675781
2	269.9833068847656
1	270.4132995605469
2	270.8033447265625
1	271.2032775878906
2	271.5932922363281
1	272.0333251953125
2	272.3932800292969
1	272.8332824707031
2	273.22332763671875
1	273.6632385253906
2	274.0632629394531
1	274.5032653808594
2	274.9232482910156
1	275.3532409667969
2	275.7532958984375
1	276.13330078125
2	276.5732116699219
1	276.93328857421875
2	277.3832092285156
1	277.7732238769531
2	278.2132263183594
1	278.6131896972656
2	279.0032043457031
1	279.3832092285156
2	279.76324462890625
1	280.083251953125
2	280.5531921386719
1	280.9631652832031
2	281.3931579589844
1	281.8331604003906
2	282.1932373046875
1	282.5831604003906
2	282.99322509765625
1	283.3831481933594
2	283.783203125
1	284.1331481933594
2	284.5031433105469
1	284.9031982421875
2	285.33319091796875
1	285.70318603515625
2	286.1431884765625
1	286.4831237792969
2	286.8831787109375
1	287.26318359375
2	287.7630920410156
1	288.1131591796875
2	288.56317138671875
1	288.9631042480469
2	289.3431091308594
1	289.7630920410156
2	290.1930847167969
1	290.5730895996094
2	290.97314453125
1	291.39312744140625
2	291.8431396484375
1	292.2230529785156
2	292.6230773925781
1	293.0330505371094
2	293.43310546875
1	293.8530578613281
2	294.2830505371094
1	294.6530456542969
2	295.1930236816406
1	295.5430908203125
2	295.9430236816406
1	296.34307861328125
2	296.7430114746094
1	297.1330261230469
2	297.5330810546875
1	297.9129943847656
2	298.2929992675781
1	298.6830139160156
2	299.0829772949219
1	299.4930419921875
2	299.863037109375
1	300.2330017089844
2	300.6429748535156
1	301.04302978515625
2	301.4329528808594
1	301.8329772949219
2	302.2029724121094
1	302.5829772949219
2	302.9829406738281
1	303.3529357910156
2	303.8330078125
1	304.2329406738281
2	304.6729431152344
1	305.0929260253906
2	305.5429382324219
1	305.9529113769531
2	306.3829040527344
1	306.8329162597656
2	307.2629089355469
1	307.6629638671875
2	308.0528869628906
1	308.4928894042969
2	308.8628845214844
1	309.2928771972656
2	309.6929016113281
1	310.1228942871094
2	310.512939453125
1	310.9228820800781
2	311.31292724609375
1	311.7628479003906
2	312.1628723144531
1	312.56292724609375
2	312.9428405761719
1	313.3928527832031
2	313.8028259277344
1	314.222900390625
2	314.65289306640625
1	315.0828857421875
2	315.5628356933594
1	315.962890625
2	316.4128112792969
1	316.8228759765625
2	317.26287841796875
1	317.6728210449219
2	318.1028137207031
1	318.5328063964844
2	319.0027770996094
1	319.4327697753906
2	319.8827819824219
1	320.2927551269531
2	320.71282958984375
1	321.1227722167969
2	321.5627746582031
1	321.9727478027344
2	322.3727722167969
1	322.82281494140625
2	323.2727355957031
1	323.68280029296875
2	324.18280029296875
1	324.5627136230469
2	324.9827880859375
1	325.3927307128906
2	325.79278564453125
1	326.2127685546875
2	326.6227111816406
1	327.02276611328125
2	327.4427185058594
1	327.8627014160156
2	328.2427062988281
1	328.6526794433594
2	329.0426940917969
1	329.49273681640625
2	329.9227294921875
1	330.292724609375
2	330.7226867675781
1	331.10272216796875
2	331.5226745605469
1	331.9326477050781
2	332.3226623535156
1	332.7026672363281
2	333.08270263671875
1	333.5526428222656
2	333.9626159667969
1	334.3826904296875
2	334.7626037597656
1	335.18267822265625
2	335.6325988769531
1	336.0126037597656
2	336.42266845703125
1	336.8725891113281
2	337.2726135253906
1	337.6925964355469
2	338.0726013183594
1	338.4925842285156
2	338.90264892578125
1	339.3226318359375
2	339.70263671875
1	340.1025695800781
2	340.5225524902344
1	340.9225769042969
2	341.3225402832031
1	341.7325744628906
2	342.1225280761719
1	342.5325622558594
2	342.98260498046875
1	343.41259765625
2	343.8025207519531
1	344.21258544921875
2	344.59259033203125
1	345.0125732421875
2	345.4325256347656
1	345.83258056640625
2	346.2425231933594
1	346.6725158691406
2	347.0924987792969
1	347.5224914550781
2	347.9424743652344
1	348.3525390625
2	348.7825012207031
1	349.1824645996094
2	349.5724792480469
1	350.0024719238281
2	350.4124450683594
1	350.83251953125
2	351.2125244140625
1	351.6124572753906
2	352.01251220703125
1	352.4024353027344
2	352.8125
1	353.2124328613281
2	353.5924377441406
1	353.99249267578125
2	354.3924255371094
1	354.8424377441406
2	355.2424011230469
1	355.6424255371094
2	356.0423889160156
1	356.46246337890625
2	356.8423767089844
1	357.2724609375
2	357.6723937988281
1	358.07244873046875
2	358.4924011230469
1	358.9523620605469
2	359.3823547363281
1	359.80242919921875
2	360.2123718261719
1	360.6024169921875
2	360.9523620605469
1	361.3524169921875
2	361.8023376464844
1	362.21240234375
2	362.7223205566406
1	363.1123352050781
2	363.51239013671875
1	363.9223327636719
2	364.2423400878906
1	364.7123107910156
2	365.1523132324219
1	365.5423278808594
2	365.9422912597656
1	366.3923034667969
2	366.7923583984375
1	367.2023010253906
2	367.60235595703125
1	368.0323486328125
2	368.45233154296875
1	368.8522644042969
2	369.2623291015625
1	369.6522521972656
2	370.0822448730469
1	370.4822692871094
2	370.8822326660156
1	371.2523193359375
2	371.68231201171875
1	372.0822448730469
2	372.4822998046875
1	372.8922424316406
2	373.3122253417969
1	373.7122802734375
2	374.1722106933594
1	374.5722351074219
2	374.9622802734375
1	375.4222106933594
2	375.8421936035156
1	376.2721862792969
2	376.6722106933594
1	377.1022033691406
2	377.4621887207031
1	377.8821716308594
2	378.3121643066406
1	378.7021789550781
2	379.1421813964844
1	379.8121643066406
2	380.21221923828125
1	380.6821594238281
2	381.1121520996094
1	381.57220458984375
2	381.9621276855469
1	382.4121398925781
2	382.8421325683594
1	383.2521057128906
2	383.6421203613281
1	384.04217529296875
2	384.47216796875
1	384.90216064453125
2	385.3121032714844
1	385.7021179199219
2	386.1120910644531
1	386.5420837402344
2	386.9320983886719
1	387.3620910644531
2	387.7320861816406
1	388.1420593261719
2	388.5621337890625
1	388.9820861816406
2	389.3920593261719
1	389.7921142578125
2	390.1920471191406
1	390.6120300292969
2	390.97210693359375
1	391.3920593261719
2	391.7620544433594
1	392.1720275878906
2	392.5420227050781
1	392.9920349121094
2	393.39208984375
1	393.82208251953125
2	394.2019958496094
1	394.5920104980469
2	394.9720153808594
1	395.362060546875
2	395.7420654296875
1	396.1219787597656
2	396.5719909667969
1	396.9720458984375
2	397.3919982910156
1	397.78204345703125
2	398.1719665527344
1	398.6019592285156
2	399.0019836425781
1	399.3719787597656
2	399.7719421386719
1	400.1719665527344
2	400.5819396972656
1	400.9519348144531
2	401.3519592285156
1	401.7719421386719
2	402.2019348144531
1	402.5819396972656
2	403.0019226074219
1	403.4119873046875
2	403.83197021484375
1	404.20196533203125
2	404.6018981933594
1	404.9018859863281
2	405.3318786621094
1	405.761962890625
2	406.18194580078125
1	406.5918884277344
2	406.9618835449219
1	407.3818664550781
2	407.7818908691406
1	408.1918640136719
2	408.5919189453125
1	408.9619140625
2	409.3818664550781
1	409.8419189453125
2	410.40191650390625
1	410.8118591308594
2	411.2318420410156
1	411.6018371582031
2	412.0118103027344
1	412.4118347167969
2	412.8418273925781
1	413.3418273925781
2	413.7718200683594
1	414.2018127441406
2	414.6217956542969
1	415.0218505859375
2	415.4317932128906
1	415.83184814453125
2	416.2518005371094
1	416.6817932128906
2	417.08184814453125
1	417.5018310546875
2	417.9117736816406
1	418.3417663574219
2	418.7317810058594
1	419.1317443847656
2	419.4617614746094
1	419.8817443847656
2	420.2617492675781
1	420.6817321777344
2	421.0617370605469
1	421.3817443847656
2	421.7817077636719
1	422.1817321777344
2	422.63177490234375
1	422.9817199707031
2	423.4017028808594
1	423.8017272949219
2	424.2016906738281
1	424.561767578125
2	425.0116882324219
1	425.4117431640625
2	425.8116760253906
1	426.23175048828125
2	426.5616760253906
1	426.96173095703125
2	427.3917236328125
1	427.78173828125
2	428.1916809082031
1	428.58172607421875
2	428.9916687011719
1	429.4116516113281
2	429.81170654296875
1	430.2216491699219
2	430.6616516113281
1	431.05169677734375
2	431.4916076660156
1	431.92169189453125
2	432.3016052246094
1	432.731689453125
2	433.1316223144531
1	433.5516052246094
2	433.961669921875
1	434.38165283203125
2	434.7815856933594
1	435.2315979003906
2	435.6415710449219
1	436.0415954589844
2	436.4615783691406
1	436.8315734863281
2	437.24163818359375
1	437.671630859375
2	438.0416259765625
1	438.46160888671875
2	438.84161376953125
1	439.22161865234375
2	439.6215515136719
1	440.07159423828125
2	440.4715270996094
1	440.8916015625
2	441.2915344238281
1	441.69158935546875
2	442.12158203125
1	442.5215148925781
2	442.93157958984375
1	443.3315124511719
2	443.7315673828125
1	444.1315002441406
2	444.5514831542969
1	444.9615478515625
2	445.3514709472656
1	445.8014831542969
2	446.2115478515625
1	446.5914611816406
2	446.9814758300781
1	447.4114685058594
2	447.8414611816406
1	448.2314758300781
2	448.6314392089844
1	449.0614318847656
2	449.47149658203125
1	449.86151123046875
2	450.2714538574219
1	450.6614990234375
2	451.0414123535156
1	451.4414367675781
2	451.8514099121094
1	452.2914123535156
2	452.69146728515625
1	453.0414123535156
2	453.4714050292969
1	453.8913879394531
2	454.2814025878906
1	454.7013854980469
2	455.1014404296875
1	455.4814453125
2	455.8813781738281
1	456.2513732910156
2	456.6813659667969
1	457.1013488769531
2	457.4713439941406
1	457.9113464355469
2	458.3314208984375
1	458.76141357421875
2	459.13140869140625
1	459.5313415527344
2	459.9613342285156
1	460.3813171386719
2	460.7013244628906
1	461.1413269042969
2	461.5413818359375
1	461.97137451171875
2	462.3713073730469
1	462.7613220214844
2	463.1712951660156
1	463.5613098144531
2	463.96136474609375
1	464.3612976074219
2	464.7112731933594
1	465.1112976074219
2	465.5112609863281
1	465.92132568359375
2	466.31134033203125
1	466.7712707519531
2	467.111328125
1	467.54132080078125
2	467.9412536621094
1	468.351318359375
2	468.7412414550781
1	469.1212463378906
2	469.5412292480469
1	469.9512939453125
2	470.3512268066406
1	470.75128173828125
2	471.1412048339844
1	471.55126953125
2	471.9512023925781
1	472.3811950683594
2	472.80126953125
1	473.1811828613281
2	473.5212097167969
1	473.9512023925781
2	474.35125732421875
1	474.7511901855469
2	475.1611633300781
1	475.6111755371094
2	476.0311584472656
1	476.4011535644531
2	476.8311462402344
1	477.2412109375
2	477.6711730957031
1	478.0711364746094
2	478.4912109375
1	478.92120361328125
2	479.3011169433594
1	479.7711486816406
2	480.15118408203125
1	480.5811767578125
2	480.9710998535156
1	481.3511047363281
2	481.7511291503906
1	482.2110900878906
2	482.6011047363281
1	483.0310974121094
2	483.4510803222656
1	483.8810729980469
2	484.2610778808594
1	484.6910705566406
2	485.0910949707031
1	485.5610656738281
2	485.9210510253906
1	486.401123046875
2	486.83111572265625
1	487.2711181640625
2	487.631103515625
1	488.07110595703125
2	488.4710388183594
1	488.87109375
2	489.2510986328125
1	489.68109130859375
2	490.06109619140625
1	490.5310363769531
2	490.8810119628906
1	491.28106689453125
2	491.6910095214844
1	492.091064453125
2	492.4309997558594
1	492.8509826660156
2	493.2309875488281
1	493.63104248046875
2	494.01104736328125
1	494.4109802246094
2	494.8409729003906
1	495.24102783203125
2	495.6009826660156
1	496.0309753417969
2	496.4009704589844
1	496.801025390625
2	497.1610107421875
1	497.5609436035156
2	497.9309387207031
1	498.281005859375
2	498.6809387207031
1	499.0609436035156
2	499.3809814453125
1	499.83099365234375
2	500.20098876953125
1	500.6209716796875
2	500.94097900390625
1	501.3709716796875
2	501.7508850097656
1	502.18096923828125
2	502.5309143066406
1	502.9308776855469
2	503.29095458984375
1	503.6908874511719
2	503.9908752441406
1	504.4208679199219
2	504.77093505859375
1	505.1908874511719
2	505.52093505859375
1	505.9208679199219
2	506.2808532714844
1	506.74090576171875
2	507.0609130859375
1	507.5208435058594
2	507.87091064453125
1	508.2608337402344
2	508.6308288574219
1	509.0708312988281
2	509.410888671875
1	509.8608093261719
2	510.22088623046875
1	510.59088134765625
2	510.9408264160156
1	511.380859375
2	511.7608642578125
1	512.1007995605469
2	512.4607849121094
1	512.8907775878906
2	513.2908020019531
1	513.6907653808594
2	514.0508422851562
