type	onset
1	190.6866455078125
2	191.65658569335938
1	192.55654907226562
2	193.36654663085938
1	194.34661865234375
2	195.19659423828125
1	196.006591796875
2	196.986572265625
1	197.82650756835938
2	198.7265625
1	199.57650756835938
2	200.48648071289062
1	201.34646606445312
2	202.20645141601562
1	203.07644653320312
2	204.09646606445312
1	204.97650146484375
2	205.99642944335938
1	206.92642211914062
2	207.83639526367188
1	208.7464599609375
2	209.62637329101562
1	210.49636840820312
2	211.48635864257812
1	212.28634643554688
2	213.06640625
1	214.00640869140625
2	214.96633911132812
1	215.68630981445312
2	216.61630249023438
1	217.49630737304688
2	218.3863525390625
1	219.15628051757812
2	220.03628540039062
1	220.92633056640625
2	221.8463134765625
1	222.70626831054688
2	223.53631591796875
1	224.54623413085938
2	225.37628173828125
1	226.25628662109375
2	227.21621704101562
1	228.09625244140625
2	228.93618774414062
1	229.83624267578125
2	230.69622802734375
1	231.59616088867188
2	232.42620849609375
1	233.27615356445312
2	234.2362060546875
1	235.14617919921875
2	236.11611938476562
1	236.98611450195312
2	237.89608764648438
1	238.9161376953125
2	239.796142578125
1	240.57608032226562
2	241.47604370117188
1	242.32611083984375
2	243.20602416992188
1	244.06610107421875
2	244.99609375
1	245.95602416992188
2	246.79598999023438
1	247.62600708007812
2	248.51605224609375
1	249.37603759765625
2	250.34597778320312
1	251.166015625
2	252.00595092773438
1	252.906005859375
2	253.80593872070312
1	254.66592407226562
2	255.57589721679688
1	256.5058898925781
2	257.54595947265625
1	258.3058776855469
2	259.26593017578125
1	260.0558776855469
2	260.9158630371094
1	261.7758483886719
2	262.72589111328125
1	263.5858459472656
2	264.4958190917969
1	265.3958740234375
2	266.255859375
1	267.1158447265625
2	268.04583740234375
1	268.8757629394531
2	269.7957458496094
1	270.6157531738281
2	271.4957580566406
1	272.6157531738281
2	273.4657287597656
1	274.2157287597656
2	275.0757141113281
1	275.90576171875
2	276.70574951171875
1	277.5456848144531
2	278.4056701660156
1	279.2156677246094
2	280.05572509765625
1	280.86572265625
2	281.6456604003906
1	282.4656982421875
2	283.2156066894531
1	284.065673828125
2	284.8955993652344
1	285.7055969238281
2	286.5555725097656
1	287.3855895996094
2	288.3055725097656
1	289.0955505371094
2	289.8555603027344
1	290.69561767578125
2	291.4455261230469
1	292.2155456542969
2	293.1455383300781
1	294.03558349609375
2	294.9355163574219
1	295.7854919433594
2	296.7054748535156
1	297.5754699707031
2	298.3754577636719
1	299.2654724121094
2	300.1455078125
1	300.96551513671875
2	301.8454284667969
1	302.67547607421875
2	303.5354309082031
1	304.28546142578125
2	305.1153869628906
1	305.9853820800781
2	306.7953796386719
1	307.6553649902344
2	308.49542236328125
1	309.2753601074219
2	310.10540771484375
1	310.9853210449219
2	311.7553405761719
1	312.525390625
2	313.3352966308594
1	314.19537353515625
2	315.0652770996094
1	315.8453063964844
2	316.5953369140625
1	317.4252624511719
2	318.3253173828125
1	319.0252380371094
2	319.8952331542969
1	320.61529541015625
2	321.4452209472656
1	322.1952209472656
2	323.0052185058594
1	323.84527587890625
2	324.6051940917969
1	325.4051818847656
2	326.2251892089844
1	326.9451599121094
2	327.865234375
1	328.6151428222656
2	329.4652099609375
1	330.1551208496094
2	330.9651184082031
1	331.9151306152344
2	332.7751159667969
1	333.47515869140625
2	334.3150939941406
1	335.1150817871094
2	335.8650817871094
1	336.6150817871094
2	337.4250793457031
1	338.2750549316406
2	339.1550598144531
1	339.9850158691406
2	340.7050476074219
1	341.5550231933594
2	342.445068359375
1	343.2950134277344
2	344.1449890136719
1	344.9449768066406
2	345.8049621582031
1	346.655029296875
2	347.5449523925781
1	348.2949523925781
2	349.0349426269531
1	349.8849182128906
2	350.7249450683594
1	351.5249328613281
2	352.3648986816406
1	353.15496826171875
2	354.0049133300781
1	354.7948913574219
2	355.7148742675781
1	356.4648742675781
2	357.294921875
1	358.1649169921875
2	358.9148254394531
1	359.82489013671875
2	360.5248107910156
1	361.31488037109375
2	362.17486572265625
1	362.91485595703125
2	363.8047790527344
1	364.6247863769531
2	365.38482666015625
1	366.2347717285156
2	366.9847717285156
1	367.9447326660156
2	368.7647399902344
1	369.6447448730469
2	370.3147277832031
1	371.1147155761719
2	371.9747009277344
1	372.7547607421875
2	373.5246887207031
1	374.11474609375
2	375.0246887207031
1	375.90472412109375
2	376.77471923828125
1	377.63470458984375
2	378.4346923828125
1	379.2846374511719
2	380.044677734375
1	380.86468505859375
2	381.71466064453125
1	382.5545959472656
2	383.32464599609375
1	384.1745910644531
2	384.9045715332031
1	385.6445617675781
2	386.5245666503906
1	387.3045349121094
2	388.1345520019531
1	389.0345153808594
2	389.8145751953125
1	390.5545349121094
2	391.3945007324219
1	392.2145080566406
2	392.9344787597656
1	393.8644714355469
2	394.6244812011719
1	395.4144592285156
2	396.2144470214844
1	397.0244445800781
2	397.8944396972656
1	398.7544250488281
2	399.5044250488281
1	400.3544006347656
2	401.2944030761719
1	402.0343933105469
2	402.86444091796875
1	403.5943908691406
2	404.5143737792969
1	405.2943420410156
2	406.0743713378906
1	406.8443298339844
2	407.70440673828125
1	408.5243225097656
2	409.3343200683594
1	410.16436767578125
2	410.8742980957031
1	411.6343078613281
2	412.39434814453125
1	413.2742614746094
2	414.13433837890625
1	414.9042663574219
2	415.6342468261719
1	416.4542541503906
2	417.34429931640625
1	418.1142272949219
2	418.8642272949219
1	419.6642150878906
2	420.5141906738281
1	421.2142028808594
2	422.03424072265625
1	422.9441833496094
2	423.7541809082031
1	424.4941711425781
2	425.2441711425781
1	426.38421630859375
2	427.2141418457031
1	427.9641418457031
2	428.7441101074219
1	429.5641174316406
2	430.3440856933594
1	431.0940856933594
2	431.8340759277344
1	432.7240905761719
2	433.5140686035156
1	434.3840637207031
2	435.28411865234375
1	436.0640563964844
2	436.89410400390625
1	437.8240966796875
2	438.6540222167969
1	439.5340270996094
2	440.46405029296875
1	441.34405517578125
2	442.1940002441406
1	443.0339660644531
2	443.93402099609375
1	444.8740234375
2	445.7439270019531
1	446.5839538574219
2	447.4539794921875
1	448.3439025878906
2	449.2239074707031
1	450.00396728515625
2	450.85394287109375
1	451.73394775390625
2	452.6438903808594
1	453.513916015625
2	454.3738708496094
1	455.18389892578125
2	456.0938415527344
1	456.9938049316406
2	457.7738342285156
1	458.6238098144531
2	459.3738098144531
1	460.38385009765625
2	461.24383544921875
1	462.0737609863281
2	462.913818359375
1	463.7037658691406
2	464.60382080078125
1	465.40380859375
2	466.20379638671875
1	467.0537414550781
2	467.9737243652344
1	468.8236999511719
2	469.67376708984375
1	470.6036682128906
2	471.3636779785156
1	472.2336730957031
2	473.063720703125
1	473.9237060546875
2	474.7436218261719
1	475.53369140625
2	476.35369873046875
1	477.2536315917969
2	478.013671875
1	478.8335876464844
2	479.7135925292969
1	480.5235900878906
2	481.5035705566406
1	482.3336181640625
2	483.1135559082031
1	483.9935607910156
2	484.76361083984375
1	485.6635437011719
2	486.423583984375
1	487.3335266113281
2	488.2035217285156
1	489.0334777832031
2	489.8935546875
1	490.7934875488281
2	491.5934753417969
1	492.5534362792969
2	493.3834533691406
1	494.2234191894531
2	495.0534362792969
1	495.9334411621094
2	496.8534240722656
1	497.79345703125
2	498.5934143066406
1	499.4433898925781
2	500.283447265625
1	501.1533508300781
2	502.0333557128906
1	502.8333435058594
2	503.6633605957031
1	504.473388671875
2	505.2733459472656
1	506.1233215332031
2	506.9732971191406
1	507.8633117675781
2	508.8432922363281
1	509.6033020019531
2	510.4032897949219
1	511.2032775878906
2	512.0333251953125
1	512.9132385253906
2	513.6032409667969
1	514.4832458496094
2	515.3132934570312
1	516.1432189941406
2	516.9132690429688
1	517.7232666015625
2	518.6031799316406
1	519.4231872558594
2	520.1731872558594
1	521.0032348632812
2	521.8231506347656
1	522.7131652832031
2	523.6631164550781
1	524.3331909179688
2	525.1731262207031
1	525.9631042480469
2	526.8431091308594
1	527.6531066894531
2	528.483154296875
1	529.3630676269531
2	530.1930847167969
1	530.953125
2	531.8731079101562
1	532.5930480957031
2	533.3830261230469
1	534.2230834960938
2	535.1030883789062
1	535.8730163574219
2	536.64306640625
1	537.5630493164062
2	538.3329772949219
1	539.1830444335938
2	539.9830322265625
1	540.8929748535156
2	541.8629455566406
1	542.6529235839844
2	543.4829406738281
1	544.2929382324219
2	545.1529235839844
1	546.0229187011719
2	546.77294921875
1	547.6529541015625
2	548.4529418945312
1	549.3628845214844
2	550.1829223632812
1	551.0228576660156
2	551.9428405761719
1	552.722900390625
2	553.5028381347656
1	554.3528137207031
2	555.2328186035156
1	556.1728515625
2	556.9228515625
1	557.7127990722656
2	558.5127868652344
1	559.3227844238281
2	560.15283203125
1	561.0827331542969
2	561.7827453613281
1	562.5427856445312
2	563.4127807617188
1	564.1827087402344
2	565.1427612304688
1	565.9627685546875
2	566.7926940917969
1	567.6526794433594
2	568.4327392578125
1	569.1926574707031
2	570.0526428222656
1	570.9326477050781
2	571.6626281738281
1	572.5326232910156
2	573.2626037597656
1	574.1325988769531
2	574.9325866699219
1	575.732666015625
2	576.72265625
1	577.4225769042969
2	578.3326416015625
1	579.0825500488281
2	579.8825378417969
1	580.7025451660156
2	581.4525451660156
1	582.3825378417969
2	583.3025207519531
1	584.2525634765625
2	585.0525512695312
1	585.9325561523438
2	586.8025512695312
1	587.5724792480469
2	588.4224548339844
1	589.2524719238281
2	590.0025024414062
1	590.7424926757812
2	591.6824951171875
1	592.5324401855469
2	593.4124755859375
1	594.2524108886719
2	595.262451171875
1	596.1623840332031
2	596.8623962402344
1	597.6623840332031
2	598.4723815917969
1	599.3223571777344
2	600.2023620605469
1	601.1423950195312
2	601.8523254394531
1	602.7622985839844
2	603.5623779296875
1	604.4523010253906
2	605.3523559570312
1	606.2123413085938
2	607.1122741699219
1	607.9922790527344
2	608.872314453125
1	609.8322448730469
2	610.7422180175781
1	611.8722229003906
2	612.6922302246094
1	613.582275390625
2	614.3022155761719
1	615.1321716308594
2	616.0321960449219
1	616.8621520996094
2	617.8821716308594
1	618.5521545410156
2	619.3121643066406
1	620.1221923828125
2	621.0021057128906
1	621.7821350097656
2	622.7121276855469
1	623.5921630859375
2	624.4421081542969
1	625.3620910644531
2	626.3420715332031
1	627.1420593261719
2	627.8720397949219
1	628.7120666503906
2	629.4920349121094
1	630.402099609375
2	631.1220397949219
1	632.0320129394531
2	632.8819885253906
1	633.6520080566406
2	634.5119934082031
1	635.2920532226562
2	636.1219787597656
1	636.8920288085938
2	637.7219543457031
1	638.3820190429688
2	639.5019226074219
1	640.3319396972656
2	641.2419128417969
1	642.1018981933594
2	642.9519653320312
1	643.8518981933594
2	644.5318908691406
1	645.4018859863281
2	646.2118835449219
1	647.0919189453125
2	647.8718566894531
1	648.6419067382812
2	649.431884765625
1	650.2218322753906
2	651.0218200683594
1	651.8918151855469
2	652.7518005371094
1	653.5818481445312
2	654.3617858886719
1	655.1817932128906
2	656.0117492675781
1	656.8118286132812
2	657.61181640625
1	658.3317565917969
2	659.1117248535156
1	659.9417419433594
2	660.6617126464844
1	661.5017700195312
2	662.3916931152344
1	663.291748046875
2	663.9916687011719
1	664.7316589355469
2	665.6517333984375
1	666.4816589355469
2	667.2316589355469
1	668.001708984375
2	668.7916870117188
1	669.6216125488281
2	670.4016723632812
1	671.2216796875
2	672.0315856933594
1	672.9115905761719
2	673.7315979003906
1	674.431640625
2	675.2615661621094
1	675.9816284179688
2	676.8115539550781
1	677.6915588378906
2	678.4115295410156
1	679.1515197753906
2	680.0715026855469
1	680.8714904785156
2	681.7215576171875
1	682.4414978027344
2	683.3215026855469
1	684.0414733886719
2	684.8715209960938
1	685.7014465332031
2	686.6115112304688
1	687.3615112304688
2	688.0814514160156
1	688.9614868164062
2	689.8414001464844
1	690.8014221191406
2	691.6913757324219
1	692.4814453125
2	693.2914428710938
1	694.2013854980469
2	694.9213562011719
1	695.8713684082031
2	696.7313537597656
1	697.5813293457031
2	698.5413818359375
1	699.42138671875
2	700.2013244628906
1	701.0013122558594
2	702.0113525390625
1	702.8113403320312
2	703.6012878417969
1	704.5513305664062
2	705.3812561035156
1	706.2912292480469
2	707.1512145996094
1	707.9412841796875
2	708.7212219238281
1	709.5412292480469
2	710.4812622070312
1	711.28125
2	712.0812377929688
1	712.8111877441406
2	713.7411804199219
1	714.6212158203125
2	715.3712158203125
1	716.1611633300781
2	716.9911193847656
1	717.8211364746094
2	718.6711120605469
1	719.3711242675781
2	720.1711120605469
1	720.8910827636719
2	721.7311401367188
1	722.5010681152344
2	723.2710876464844
1	724.2610778808594
2	725.0010681152344
1	725.8010559082031
2	726.6010437011719
1	727.4310913085938
2	728.2310791015625
1	729.0610046386719
2	729.9209899902344
1	730.8110046386719
2	731.6509704589844
1	732.4609680175781
2	733.3710327148438
1	734.2210083007812
2	735.0209655761719
1	735.8410034179688
2	736.6709289550781
1	737.5909118652344
2	738.3109741210938
1	739.1308898925781
2	740.0409545898438
1	740.7408752441406
2	741.6208801269531
1	742.5008850097656
2	743.4308776855469
1	744.180908203125
2	745.1209106445312
1	745.8708190917969
2	746.6308288574219
1	747.5908813476562
2	748.3507995605469
1	749.1808166503906
2	750.0008544921875
1	750.8807678222656
2	751.8107604980469
1	752.7308349609375
2	753.6007385253906
1	754.4307556152344
2	755.2907409667969
1	756.2507934570312
2	757.1007385253906
1	757.9306945800781
2	758.8207092285156
1	759.5807495117188
2	760.4206848144531
1	761.3707275390625
2	762.250732421875
1	763.0407104492188
2	763.8806457519531
1	764.7706909179688
2	765.5106506347656
1	766.4206237792969
2	767.3506164550781
1	768.1106567382812
2	768.9106140136719
1	769.9405822753906
2	770.7505798339844
1	771.6005554199219
2	772.4805603027344
1	773.37060546875
2	774.2005310058594
1	775.1005859375
2	776.1405334472656
1	776.9205017089844
2	777.7705688476562
1	778.7904968261719
2	779.6105041503906
1	780.4704895019531
2	781.4004821777344
1	782.280517578125
2	783.1104431152344
1	783.9904479980469
2	784.9104309082031
1	785.7904357910156
2	786.5504760742188
1	787.6803894042969
2	788.4803771972656
1	789.3703918457031
2	790.3204345703125
1	791.0704345703125
2	792.1603698730469
1	792.9603576660156
2	793.7703552246094
1	794.5703430175781
2	795.4803161621094
1	796.38037109375
2	797.13037109375
1	798.0403137207031
2	798.8902893066406
1	799.8802795410156
2	800.7302551269531
1	801.6102600097656
2	802.5302429199219
1	803.4902954101562
2	804.2602233886719
1	805.1102905273438
2	805.9702758789062
1	806.8002014160156
2	807.6501770019531
1	808.6601867675781
2	809.3901672363281
1	810.1901550292969
2	811.0901794433594
1	812.0001525878906
2	812.9201354980469
1	813.690185546875
2	814.7301330566406
1	815.670166015625
2	816.5401611328125
1	817.3100891113281
2	818.2001037597656
1	819.0500793457031
2	819.9100646972656
1	820.7900695800781
2	821.5700378417969
1	822.4500427246094
2	823.4100952148438
1	824.2400207519531
2	825.1200256347656
1	825.8600158691406
2	826.7400512695312
1	827.5400085449219
2	828.2900390625
1	829.2499694824219
2	830.1299743652344
1	830.9600219726562
2	831.8999328613281
1	832.6799926757812
2	833.47998046875
1	834.3799133300781
2	835.3499755859375
1	836.1399536132812
2	836.9698791503906
1	837.7998962402344
2	838.7298889160156
1	839.5399169921875
2	840.5198669433594
1	841.2498474121094
2	842.0398254394531
1	842.9798278808594
2	843.7498779296875
1	844.5598754882812
2	845.4598083496094
1	846.2397766113281
2	847.08984375
1	848.0198364257812
2	848.9797668457031
1	849.7097473144531
2	850.5297546386719
1	851.3598022460938
2	852.2397155761719
1	853.039794921875
2	853.8497009277344
1	854.7297058105469
2	855.5497131347656
1	856.3797607421875
2	857.3396911621094
1	858.2596740722656
2	859.0297241210938
1	859.8596496582031
2	860.6796569824219
1	861.439697265625
2	862.2896423339844
1	863.1896057128906
2	863.9396057128906
1	864.9796752929688
2	865.8296508789062
1	866.9795837402344
2	867.7395935058594
1	868.5895690917969
2	869.4695739746094
1	870.2995300292969
2	871.1295471191406
1	872.07958984375
2	872.82958984375
1	873.7095031738281
2	874.5595703125
1	875.3995056152344
2	876.2695007324219
1	877.0995483398438
2	877.9394836425781
1	878.7794494628906
2	879.6694641113281
1	880.4094543457031
2	881.239501953125
1	882.2394104003906
2	882.9494323730469
1	883.7294006347656
2	884.5594177246094
1	885.4894104003906
2	886.2593688964844
1	887.0394287109375
2	887.91943359375
1	888.7393493652344
2	889.5493469238281
1	890.3193969726562
2	891.119384765625
1	892.0093078613281
2	892.8793029785156
1	893.6893005371094
2	894.4992980957031
1	895.2793579101562
2	896.1293334960938
1	897.0392761230469
2	897.7493286132812
1	898.54931640625
2	899.539306640625
1	900.289306640625
2	901.0992126464844
1	902.00927734375
2	902.7992248535156
1	903.6492004394531
2	904.5892028808594
1	905.3592529296875
2	906.0791931152344
1	907.0391540527344
2	907.8792114257812
1	908.7791442871094
2	909.5791320800781
1	910.4091491699219
2	911.3091125488281
1	912.149169921875
2	913.0591125488281
1	913.8291625976562
2	914.6490783691406
1	915.4391479492188
2	916.2090759277344
1	917.1390686035156
2	917.8290710449219
1	918.7890319824219
2	919.6290893554688
1	920.4190368652344
2	921.2890319824219
1	922.2190246582031
2	922.9889831542969
1	923.8190002441406
2	924.779052734375
1	925.6290283203125
2	926.4390258789062
1	927.3389587402344
2	928.22900390625
1	929.1090087890625
2	930.2489318847656
1	931.1689147949219
2	931.9289245605469
1	932.8089599609375
2	933.6689453125
1	934.4488830566406
2	935.2988586425781
1	936.1788635253906
2	936.9589233398438
1	937.8388366699219
2	938.7088317871094
1	939.5988464355469
2	940.5788269042969
1	941.2888793945312
2	942.0987854003906
1	943.0487976074219
2	943.8487854003906
1	944.6487731933594
2	945.4687805175781
1	946.3187561035156
2	947.1087341308594
1	948.0387268066406
2	948.8388061523438
1	949.6187438964844
2	950.4187316894531
1	951.1687622070312
2	952.1687622070312
1	952.978759765625
2	953.7286682128906
1	954.5586853027344
2	955.4786682128906
1	956.2786560058594
2	957.1386413574219
1	957.9686584472656
2	958.7986145019531
1	959.7786865234375
2	960.638671875
1	961.4585876464844
2	962.3186645507812
1	963.1686401367188
2	963.9985656738281
1	964.8585510253906
2	965.7385559082031
1	966.5885314941406
2	967.4285583496094
1	968.4085388183594
2	969.28857421875
1	970.1784973144531
2	970.9685668945312
1	971.7685546875
2	972.5885620117188
1	973.4084777832031
2	974.2884826660156
1	975.1984558105469
2	976.1784362792969
1	976.9484558105469
2	977.8584289550781
1	978.5884094238281
2	979.4084167480469
1	980.3784790039062
2	981.178466796875
1	982.0583801269531
2	982.7884521484375
1	983.6583557128906
2	984.4883728027344
1	985.3983459472656
2	986.2783508300781
1	987.1083984375
2	987.9783935546875
1	988.8683166503906
2	989.7782897949219
1	990.6283569335938
2	991.4482727050781
1	992.2182922363281
2	993.1282653808594
1	993.9982604980469
2	994.8682556152344
1	995.6483154296875
2	996.4483032226562
1	997.3082885742188
2	998.1282958984375
1	998.9582214355469
2	999.8582763671875
1	1000.6882019042969
2	1001.5282592773438
1	1002.438232421875
2	1003.3981628417969
1	1004.2482299804688
2	1005.0681457519531
1	1005.8981628417969
2	1006.8381958007812
1	1007.6581115722656
2	1008.5681762695312
1	1009.4181213378906
2	1010.2580871582031
1	1011.0281066894531
2	1011.9480895996094
1	1012.7580871582031
2	1013.5680847167969
1	1014.4680480957031
2	1015.318115234375
1	1016.2080383300781
2	1017.0680236816406
1	1017.8580017089844
2	1018.7180786132812
1	1019.5480041503906
2	1020.3479919433594
1	1021.248046875
2	1022.1479797363281
