type	onset
1	89.17123413085938
2	89.60122680664062
1	90.061279296875
2	90.5712890625
1	90.97122192382812
2	91.4412841796875
1	91.87127685546875
2	92.30126953125
1	92.86126708984375
2	93.291259765625
1	93.71124267578125
2	94.1412353515625
1	94.57119750976562
2	95.04116821289062
1	95.58123779296875
2	96.05117797851562
1	96.54116821289062
2	96.97116088867188
1	97.45114135742188
2	97.94113159179688
1	98.45114135742188
2	98.8411865234375
1	99.29119873046875
2	99.72119140625
1	100.13113403320312
2	100.5811767578125
1	101.06112670898438
2	101.51116943359375
1	102.00115966796875
2	102.39108276367188
1	102.85110473632812
2	103.25115966796875
1	103.72109985351562
2	104.15109252929688
1	104.58108520507812
2	105.0311279296875
1	105.5211181640625
2	105.94107055664062
1	106.39111328125
2	106.82110595703125
1	107.2611083984375
2	107.68106079101562
1	108.14102172851562
2	108.54104614257812
1	108.9910888671875
2	109.47103881835938
1	109.87100219726562
2	110.29107666015625
1	110.7310791015625
2	111.2110595703125
1	111.64102172851562
2	112.11099243164062
1	112.52105712890625
2	112.99099731445312
1	113.4510498046875
2	113.90097045898438
1	114.40097045898438
2	114.81103515625
1	115.21096801757812
2	115.63095092773438
1	116.14096069335938
2	116.48101806640625
1	116.94094848632812
2	117.34100341796875
1	117.72100830078125
2	118.3909912109375
1	118.84091186523438
2	119.2509765625
1	119.72091674804688
2	120.20089721679688
1	120.66091918945312
2	121.13088989257812
1	121.56088256835938
2	121.96090698242188
1	122.40090942382812
2	122.82089233398438
1	123.28094482421875
2	123.68087768554688
1	124.12088012695312
2	124.56088256835938
1	124.99087524414062
2	125.43087768554688
1	125.91085815429688
2	126.3009033203125
1	126.69091796875
2	127.08084106445312
1	127.50082397460938
2	127.94082641601562
1	128.37081909179688
2	128.86080932617188
1	129.26083374023438
2	129.71087646484375
1	130.140869140625
2	130.56082153320312
1	130.97079467773438
2	131.41079711914062
1	131.84078979492188
2	132.27078247070312
1	132.67083740234375
2	133.120849609375
1	133.53079223632812
2	134.01077270507812
1	134.44076538085938
2	134.83078002929688
1	135.26077270507812
2	135.74075317382812
1	136.15081787109375
2	136.54074096679688
1	136.93075561523438
2	137.33071899414062
1	137.75079345703125
2	138.14071655273438
1	138.50070190429688
2	138.9207763671875
1	139.32070922851562
2	139.6707763671875
1	140.07070922851562
2	140.46072387695312
1	140.87069702148438
2	141.48068237304688
1	142.10067749023438
2	142.47067260742188
1	142.96066284179688
2	143.44073486328125
1	143.86068725585938
2	144.23068237304688
1	144.69064331054688
2	145.30072021484375
1	145.67071533203125
2	146.08065795898438
1	146.51065063476562
2	146.960693359375
1	147.36062622070312
2	147.73062133789062
1	148.14068603515625
2	148.66061401367188
1	149.02059936523438
2	149.38067626953125
1	149.78060913085938
2	150.16061401367188
1	150.53060913085938
2	150.86065673828125
1	151.26058959960938
2	151.61065673828125
1	151.98065185546875
2	152.35064697265625
1	152.72064208984375
2	153.07058715820312
1	153.45062255859375
2	153.79055786132812
1	154.16055297851562
2	154.49057006835938
1	154.86056518554688
2	155.19061279296875
1	155.630615234375
2	155.93060302734375
1	156.27053833007812
2	156.89053344726562
1	157.33053588867188
2	157.74050903320312
1	158.08053588867188
2	158.44052124023438
1	158.79049682617188
2	159.2105712890625
1	159.54049682617188
2	159.86050415039062
1	160.29049682617188
2	160.87054443359375
1	161.27047729492188
2	161.75054931640625
1	162.1805419921875
2	162.53048706054688
1	162.96047973632812
2	163.300537109375
1	163.76046752929688
2	164.10052490234375
1	164.530517578125
2	164.95046997070312
1	165.33050537109375
2	165.73043823242188
1	166.1304931640625
2	166.56048583984375
1	166.99044799804688
2	167.44049072265625
1	167.84042358398438
2	168.240478515625
1	168.67047119140625
2	169.1004638671875
1	169.54046630859375
2	170.00039672851562
1	170.45040893554688
2	170.86038208007812
1	171.3304443359375
2	171.73037719726562
1	172.13043212890625
2	172.54037475585938
1	172.99038696289062
2	173.42037963867188
1	173.84036254882812
2	174.25033569335938
1	174.67041015625
2	175.08035278320312
1	175.48040771484375
2	175.83035278320312
1	176.20034790039062
2	176.60031127929688
1	176.95037841796875
2	177.32037353515625
1	177.67031860351562
2	178.00033569335938
1	178.46029663085938
2	178.84030151367188
1	179.19036865234375
2	179.53030395507812
1	179.93035888671875
2	180.34030151367188
1	180.77029418945312
2	181.24026489257812
1	181.61026000976562
2	181.99026489257812
1	182.34033203125
2	182.76028442382812
1	183.19027709960938
2	183.60025024414062
1	183.99026489257812
2	184.40023803710938
1	184.8203125
2	185.24029541015625
1	185.65023803710938
2	186.07022094726562
1	186.48028564453125
2	186.9102783203125
1	187.35028076171875
2	187.76022338867188
1	188.1602783203125
2	188.56021118164062
1	188.96026611328125
2	189.3902587890625
1	189.79019165039062
2	190.18020629882812
1	190.61019897460938
2	191.02017211914062
1	191.44024658203125
2	191.85018920898438
1	192.30023193359375
2	192.72021484375
1	193.15017700195312
2	193.50015258789062
1	193.92013549804688
2	194.28021240234375
1	194.68014526367188
2	195.00015258789062
1	195.39019775390625
2	195.74014282226562
1	196.0601806640625
2	196.41012573242188
1	196.91012573242188
2	197.21011352539062
1	197.670166015625
2	198.09011840820312
1	198.46011352539062
2	198.83010864257812
1	199.26010131835938
2	199.59014892578125
1	199.96014404296875
2	200.31008911132812
1	200.66006469726562
2	201.0201416015625
1	201.37008666992188
2	201.69012451171875
1	202.02005004882812
2	202.39004516601562
1	202.7601318359375
2	203.14004516601562
1	203.4801025390625
2	203.84005737304688
1	204.18002319335938
2	204.50003051757812
1	204.85009765625
2	205.17010498046875
1	205.52005004882812
2	205.88003540039062
1	206.23001098632812
2	206.63003540039062
1	206.9500732421875
2	207.35000610351562
1	207.77999877929688
2	208.14999389648438
1	208.48001098632812
2	208.85000610351562
1	209.1800537109375
2	209.58999633789062
1	209.93997192382812
2	210.35003662109375
1	210.72003173828125
2	211.0400390625
1	211.37997436523438
2	211.71002197265625
1	212.09002685546875
2	212.45001220703125
1	212.83001708984375
2	213.260009765625
1	213.6300048828125
2	213.97994995117188
1	214.32000732421875
2	214.75
1	215.12991333007812
2	215.43991088867188
1	215.78997802734375
2	216.18991088867188
1	216.55990600585938
2	216.90997314453125
1	217.28988647460938
2	217.63992309570312
1	218.05990600585938
2	218.50994873046875
1	218.949951171875
2	219.33987426757812
1	219.8199462890625
2	220.15988159179688
1	220.5599365234375
2	220.919921875
1	221.31985473632812
2	221.73992919921875
1	222.11984252929688
2	222.51986694335938
1	222.91983032226562
2	223.2899169921875
1	223.68984985351562
2	224.06985473632812
1	224.43984985351562
2	224.81988525390625
1	225.18988037109375
2	225.56988525390625
1	225.93988037109375
2	226.30987548828125
1	226.71981811523438
2	227.15982055664062
1	227.58981323242188
2	228.01980590820312
1	228.42977905273438
2	228.87979125976562
1	229.2198486328125
2	229.59976196289062
1	229.9698486328125
2	230.34976196289062
1	230.6998291015625
2	231.08975219726562
1	231.48977661132812
2	231.9298095703125
1	232.32974243164062
2	232.71975708007812
1	233.14974975585938
2	233.56973266601562
1	233.94973754882812
2	234.34979248046875
1	234.75973510742188
2	235.11972045898438
1	235.47970581054688
2	235.81973266601562
1	236.21969604492188
2	236.59970092773438
1	237.01968383789062
2	237.41970825195312
1	237.79971313476562
2	238.18975830078125
1	238.59970092773438
2	238.96969604492188
1	239.39968872070312
2	239.74966430664062
1	240.14968872070312
2	240.5997314453125
1	240.97964477539062
2	241.36965942382812
1	241.73965454101562
2	242.06967163085938
1	242.49966430664062
2	242.89962768554688
1	243.28964233398438
2	243.66964721679688
1	244.06961059570312
2	244.44961547851562
1	244.83963012695312
2	245.19961547851562
1	245.61959838867188
2	246.0496826171875
1	246.43960571289062
2	246.79959106445312
1	247.16958618164062
2	247.58966064453125
1	247.93960571289062
2	248.33956909179688
1	248.71957397460938
2	249.10958862304688
1	249.45956420898438
2	249.78958129882812
1	250.15957641601562
2	250.50955200195312
1	250.87954711914062
2	251.27957153320312
1	251.64956665039062
2	252.05953979492188
1	252.44955444335938
2	252.849609375
1	253.19955444335938
2	253.56954956054688
1	253.9495849609375
2	254.34951782226562
1	254.71951293945312
2	255.03952026367188
1	255.44949340820312
2	255.78952026367188
1	256.1695251464844
2	256.48956298828125
1	256.8395080566406
2	257.1795654296875
1	257.5195007324219
2	257.8794860839844
1	258.1894836425781
2	258.53955078125
1	258.8694763183594
2	259.2294616699219
1	259.6094665527344
2	259.94952392578125
1	260.2994689941406
2	260.6295166015625
1	260.9794616699219
2	261.2994689941406
1	261.6594543457031
2	261.9794616699219
1	262.2594299316406
2	262.6294250488281
1	262.91949462890625
2	263.2694396972656
1	263.5694274902344
2	263.8794250488281
1	264.2494201660156
2	264.5494079589844
1	264.8394775390625
2	265.1593933105469
1	265.45947265625
2	265.8094177246094
1	266.12945556640625
2	266.4194030761719
1	266.7693786621094
2	267.0594482421875
1	267.4093933105469
2	267.7193908691406
1	268.0494384765625
2	268.36944580078125
1	268.7093811035156
2	269.0394287109375
1	269.3793640136719
2	269.6493835449219
1	270.0193786621094
2	270.34942626953125
1	270.6893615722656
2	271.0294189453125
1	271.4293518066406
2	271.7293395996094
1	272.1093444824219
2	272.44940185546875
1	272.7493896484375
2	273.119384765625
1	273.4193420410156
2	273.7393798828125
1	274.05938720703125
2	274.3793029785156
1	274.6993103027344
2	275.03936767578125
1	275.3393249511719
2	275.6792907714844
1	276.02935791015625
2	276.3293151855469
1	276.6993103027344
2	277.0392761230469
1	277.3692932128906
2	277.6893005371094
1	278.0392761230469
2	278.3592834472656
1	278.6792907714844
2	278.99932861328125
1	279.3492736816406
2	279.6893310546875
1	280.0092468261719
2	280.3892517089844
1	280.7092590332031
2	281.0292663574219
1	281.3592224121094
2	281.71929931640625
1	282.039306640625
2	282.3592224121094
1	282.70928955078125
2	283.029296875
1	283.3492126464844
2	283.6892395019531
1	284.0392150878906
2	284.3592224121094
1	284.7292175292969
2	285.05926513671875
1	285.3692626953125
2	285.68927001953125
1	285.999267578125
2	286.3392028808594
1	286.67926025390625
2	287.03924560546875
1	287.3492431640625
2	287.6991882324219
1	287.9991760253906
2	288.3392333984375
1	288.6691589355469
2	288.9891662597656
1	289.3292236328125
2	289.6791687011719
1	289.9891662597656
2	290.3092041015625
1	290.62921142578125
2	290.9791564941406
1	291.2991943359375
2	291.5991516113281
1	291.9391174316406
2	292.2691345214844
1	292.60919189453125
2	292.9591369628906
1	293.2991027832031
2	293.649169921875
1	293.96917724609375
2	294.2890930175781
1	294.6091003417969
2	294.9090881347656
1	295.2290954589844
2	295.5491027832031
1	295.88916015625
2	296.2190856933594
1	296.55914306640625
2	296.879150390625
1	297.2590637207031
2	297.54913330078125
1	297.9590759277344
2	298.2690734863281
1	298.59912109375
2	298.91912841796875
1	299.2590637207031
2	299.589111328125
1	299.9290466308594
2	300.2490539550781
1	300.5990295410156
2	300.9390563964844
1	301.26910400390625
2	301.6190490722656
1	301.9590148925781
2	302.2390441894531
1	302.5990295410156
2	302.9190368652344
1	303.2590026855469
2	303.55908203125
1	303.8789978027344
2	304.1790771484375
1	304.48907470703125
2	304.7890625
1	305.1390075683594
2	305.4289855957031
1	305.7989807128906
2	306.08905029296875
1	306.4189758300781
2	306.7389831542969
1	307.0589904785156
2	307.3790283203125
1	307.7189636230469
2	308.06903076171875
1	308.3690185546875
2	308.7089538574219
1	309.0289611816406
2	309.3489685058594
1	309.6489562988281
2	309.989013671875
1	310.2689514160156
2	310.6090087890625
1	310.90899658203125
2	311.2489318847656
1	311.5689392089844
2	311.89898681640625
1	312.1889343261719
2	312.52899169921875
1	312.8589172363281
2	313.1689147949219
1	313.4889221191406
2	313.8388977050781
1	314.1388854980469
2	314.4789123535156
1	314.7789001464844
2	315.0989074707031
1	315.4189453125
2	315.73895263671875
1	316.0588684082031
2	316.3788757324219
1	316.6988830566406
2	317.0389404296875
1	317.3688659667969
2	317.71893310546875
1	318.0289306640625
2	318.3588562011719
1	318.7288513183594
2	319.0388488769531
1	319.3588562011719
2	319.68890380859375
1	320.0089111328125
2	320.3488464355469
1	320.67889404296875
2	320.9989013671875
1	321.3188171386719
2	321.6388244628906
1	322.0088195800781
2	322.3088073730469
1	322.6388244628906
2	322.9488220214844
1	323.2987976074219
2	323.6188049316406
1	324.0088195800781
2	324.2987976074219
1	324.578857421875
2	324.89886474609375
1	325.2187805175781
2	325.5287780761719
1	325.8487854003906
2	326.1788330078125
1	326.49884033203125
2	326.8187561035156
1	327.1387634277344
2	327.4387512207031
1	327.798828125
2	328.0687561035156
1	328.3987731933594
2	328.7387390136719
1	329.038818359375
2	329.3587341308594
1	329.71881103515625
2	329.9987487792969
1	330.3187561035156
2	330.6387939453125
1	330.9787292480469
2	331.32879638671875
1	331.6187438964844
2	331.9687194824219
1	332.2887268066406
2	332.5887145996094
1	332.92877197265625
2	333.248779296875
1	333.5686950683594
2	333.8587646484375
1	334.1786804199219
2	334.5086975097656
1	334.8586730957031
2	335.1986999511719
1	335.4986877441406
2	335.8086853027344
1	336.13873291015625
2	336.44873046875
1	336.7486877441406
2	337.0486755371094
1	337.3686828613281
2	337.688720703125
1	337.99871826171875
2	338.3286437988281
1	338.6486511230469
2	338.9386291503906
1	339.23870849609375
2	339.5286560058594
1	339.84869384765625
2	340.1386413574219
1	340.4286193847656
2	340.72869873046875
1	341.0486145019531
2	341.4186096191406
1	341.6886291503906
2	341.9886169433594
1	342.2986145019531
2	342.6186218261719
1	342.94866943359375
2	343.2986145019531
1	343.5785827636719
2	343.8586120605469
1	344.1585998535156
2	344.4585876464844
1	344.7386474609375
2	345.0185852050781
1	345.28863525390625
2	345.53863525390625
1	345.7785949707031
2	346.0986328125
1	346.3885803222656
2	346.7085876464844
1	347.0485534667969
2	347.3486328125
1	347.6685485839844
2	347.9586181640625
1	348.25860595703125
2	348.6085510253906
1	348.9285583496094
2	349.2685241699219
1	349.61859130859375
2	349.9585266113281
1	350.2785339355469
2	350.6785888671875
1	351.0285339355469
2	351.3785095214844
1	351.7085266113281
2	352.048583984375
1	352.4185791015625
2	352.7384948730469
1	353.0685119628906
2	353.3885498046875
1	353.6584777832031
2	353.9385070800781
1	354.2384948730469
2	354.5384826660156
1	354.8484802246094
2	355.1385498046875
1	355.43853759765625
2	355.7084655761719
1	355.9784851074219
2	356.29852294921875
1	356.5684509277344
2	356.8585205078125
1	357.16851806640625
2	357.4484558105469
1	357.7384338378906
2	358.02850341796875
1	358.3684387207031
2	358.7484436035156
1	358.9984436035156
2	359.3385009765625
1	359.6584167480469
2	360.0784912109375
1	360.4084167480469
2	360.7784118652344
1	361.0484313964844
2	361.4684143066406
1	361.7684020996094
2	362.0584716796875
1	362.35845947265625
2	362.7084045410156
1	362.9983825683594
2	363.3083801269531
1	363.59844970703125
2	363.8984069824219
1	364.21844482421875
2	364.5184020996094
1	364.8183898925781
2	365.1183776855469
1	365.3984375
2	365.7183532714844
1	365.9883728027344
2	366.3383483886719
1	366.5783386230469
2	366.8483581542969
1	367.1683654785156
2	367.5083312988281
1	367.7683410644531
2	368.1283264160156
1	368.5183410644531
2	368.8183288574219
1	369.1283264160156
2	369.4783935546875
1	369.7483215332031
2	370.0183410644531
1	370.4183044433594
2	370.7183837890625
1	371.0583190917969
2	371.4082946777344
1	371.7083740234375
2	372.12835693359375
1	372.4783020019531
2	372.7182922363281
1	373.0282897949219
2	373.2983093261719
1	373.5982971191406
2	373.9183044433594
1	374.2283020019531
2	374.5282897949219
1	374.8182678222656
2	375.09832763671875
1	375.3882751464844
2	375.6583251953125
1	375.9382629394531
2	376.20831298828125
1	376.4782409667969
2	376.768310546875
1	377.018310546875
2	377.2882385253906
1	377.57830810546875
2	377.8482360839844
1	378.1282958984375
2	378.3982238769531
1	378.69830322265625
2	379.00830078125
1	379.2882385253906
2	379.5982360839844
1	379.8482360839844
2	380.1382141113281
1	380.42828369140625
2	380.7481994628906
1	381.04827880859375
2	381.3582763671875
1	381.6382141113281
2	381.89825439453125
1	382.1882019042969
2	382.46826171875
1	382.77825927734375
2	383.0481872558594
1	383.3182067871094
2	383.6081848144531
1	383.8981628417969
2	384.2181701660156
1	384.5481872558594
2	384.8381652832031
1	385.11822509765625
2	385.3981628417969
1	385.6681823730469
2	385.938232421875
1	386.1981506347656
2	386.49822998046875
1	386.8081359863281
2	387.158203125
1	387.5081481933594
2	387.8581237792969
1	388.1681213378906
2	388.5181884765625
1	388.8181457519531
2	389.1281433105469
1	389.4081115722656
2	389.7181091308594
1	390.0381164550781
2	390.3381042480469
1	390.6081237792969
2	390.8681640625
1	391.1380920410156
2	391.4580993652344
1	391.7580871582031
2	392.0780944824219
1	392.3981018066406
2	392.7080993652344
1	393.0281066894531
2	393.34814453125
1	393.6680603027344
2	393.9980773925781
1	394.338134765625
2	394.6880798339844
1	395.0080871582031
2	395.3480529785156
1	395.6981201171875
2	396.0280456542969
1	396.37811279296875
2	396.6981201171875
1	397.0080261230469
2	397.3280334472656
1	397.6480407714844
2	398.2080383300781
1	398.47808837890625
2	398.798095703125
1	399.1180114746094
2	399.4380187988281
1	399.7580261230469
2	400.0780334472656
1	400.45806884765625
2	400.7580261230469
1	401.1280212402344
2	401.4380187988281
1	401.76806640625
2	402.0379943847656
1	402.3479919433594
2	402.6379699707031
1	402.9179992675781
2	403.2079772949219
1	403.498046875
2	403.7879943847656
1	404.0679626464844
2	404.3580322265625
1	404.6779479980469
2	404.9579772949219
1	405.2679748535156
2	406.1379699707031
1	406.5479431152344
2	406.7879333496094
1	407.0780029296875
2	407.3679504394531
1	407.6579284667969
2	407.93798828125
1	408.2279357910156
2	408.5179138183594
1	408.7879333496094
2	409.0579833984375
1	409.3479309082031
2	409.6379089355469
1	409.9579162597656
2	410.2579040527344
1	410.5479736328125
2	410.8379211425781
1	411.157958984375
2	411.4378967285156
1	411.7278747558594
2	412.0179443359375
1	412.2878723144531
2	412.57794189453125
1	412.8478698730469
2	413.137939453125
1	413.4078674316406
2	413.69793701171875
1	413.9878845214844
2	414.2579345703125
1	414.5278625488281
2	414.7978820800781
1	415.10791015625
2	415.3778381347656
1	415.66790771484375
2	415.9678649902344
1	416.2678527832031
2	416.5778503417969
1	416.847900390625
2	417.1378479003906
1	417.4378356933594
2	417.7378234863281
1	418.01788330078125
2	418.2978210449219
1	418.6078186035156
2	418.88787841796875
1	419.1778259277344
2	419.4478759765625
1	419.75787353515625
2	420.057861328125
1	420.3277893066406
2	420.61785888671875
1	420.9078063964844
2	421.1778564453125
1	421.4678039550781
2	421.86785888671875
1	422.10784912109375
2	422.3977966308594
1	422.6777648925781
2	422.9477844238281
1	423.2377624511719
2	423.52783203125
1	423.8177795410156
2	424.1378173828125
1	424.45782470703125
2	424.7477722167969
1	425.0477600097656
2	425.31781005859375
1	425.5977478027344
2	425.8778076171875
1	426.1577453613281
2	426.4677429199219
1	426.7777404785156
2	427.0377502441406
1	427.3177185058594
2	427.6177978515625
1	427.8777160644531
2	428.16778564453125
1	428.4377136230469
2	428.727783203125
1	428.9977111816406
2	429.28778076171875
1	429.5577087402344
2	429.8277587890625
1	430.0977783203125
2	430.3576965332031
1	430.6277160644531
2	430.8976745605469
1	431.1576843261719
2	431.4076843261719
1	431.6777038574219
2	431.9676818847656
1	432.2276916503906
2	432.5176696777344
1	432.8177490234375
2	433.0876770019531
1	433.35772705078125
2	433.6176452636719
1	433.8876647949219
2	434.15771484375
1	434.60772705078125
2	434.9476623535156
1	435.2976379394531
2	435.5376281738281
1	435.8076477050781
2	436.1276550292969
1	436.397705078125
2	436.6676330566406
1	436.9276428222656
2	437.1776428222656
1	437.45770263671875
2	437.7376403808594
1	438.0176086425781
2	438.2575988769531
1	438.55767822265625
2	438.8175964355469
1	439.0876159667969
2	439.3675842285156
1	439.6576232910156
2	439.9476013183594
1	440.2475891113281
2	440.5075988769531
1	440.77764892578125
2	441.0675964355469
1	441.337646484375
2	441.57763671875
1	441.8475646972656
2	442.13763427734375
1	442.4075622558594
2	442.7475891113281
1	443.01763916015625
2	443.2775573730469
1	443.6575622558594
2	444.00762939453125
1	444.2675476074219
2	444.5675354003906
1	444.8076171875
2	445.0775451660156
1	445.3475646972656
2	445.6676025390625
1	445.9275207519531
2	446.297607421875
